-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	-0.0040	-0.0040	-0.0040	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000
-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000
-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	-0.0040	-0.0040	-0.0040	0.0000	-0.0040	-0.0040	-0.0040	0.0000	0.0000
0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	-0.0040	-0.0040	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000
0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000
0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	-0.0040	0.0000	0.0000	-0.0040	-0.0040	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	-0.0040	0.0000	-0.0040	-0.0040
-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	-0.0040	-0.0040	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	-0.0040	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	0.0000
0.0000	-0.0040	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	-0.0040	-0.0040	0.0000	0.0000	0.0000	-0.0040	0.0000	0.0000	0.0000	0.0000	-0.0040	0.0000	-0.0040	0.0000	0.0000	-0.0040
